"order_id","status","track_number","positions_count","total_price_value","total_price_currency_code","total_price_currency_name","creation_dttm","update_dttm","client_id","client_name","client_birthdate","client_gender","client_phone_number","client_email","client_registration_dttm","client_address_country","client_address_region","client_address_city","client_address_street","client_address_house","client_address_postal_code","pick_up_point_id","point_open_date","point_address_country","point_address_region","point_address_city","point_address_street","point_address_house","point_address_postal_code"
b8191b7051e14f029bb0dc7175c341c3,FINISHED,"4914-5646",1,6224,RUB,Российский рубль,2023-10-10 01:17:34.000 +0300,2023-10-12 10:32:11.000 +0300,c87ca999bc964799884029589365ecbe,Добролюбов Александр,2010-08-27,Ж,+79085883782,,2023-08-24 06:16:41.000 +0300,Россия,Калининградская область,г. Калининград,улица Музыкантов,д. 127,"973021",d33798e573a34bc3bba4d95d2c264b2f,2023-03-09,Россия,Саратовская область,г. Саратов,улица Лесорубов,"71","468934"
"3b2d9ad0ff0e4e8ebeb667a85e737683",FINISHED,"4497-5367",5,40677,RUB,Российский рубль,2023-05-01 20:46:52.000 +0300,2023-05-07 20:30:22.000 +0300,"28f90f1d623d4a1c94051b8217c38706",Аксаков Константин Сергеевич,1989-01-12,М,+79016072327,,2023-01-04 21:43:23.000 +0300,Россия,Иркутская область,Иркутск,Маяковского,д. 78,"970085","5e912ccb8650490cbf80d21ad4f5baee",2023-04-16,Россия,Астраханская область,г. Астрахань,Лесорубов,дом 94,"123781"
b09bb440e41e4d50aa564fd7fb437df9,FINISHED,"4507-3197",8,14462,RUB,Российский рубль,2025-03-10 14:52:02.000 +0300,2025-03-15 10:55:50.000 +0300,"043048ed78e94569bc13050e39f2871f",Александрова Зинаида,1966-01-18,Ж,+79087157701,,2024-01-04 04:01:38.000 +0300,Россия,Мурманская область,город Мурманск,ул. Генерала Лизюкова,"126","995747","30f9eac56cc6408cb510fc076194bd0f",2024-02-24,Россия,Магаданская область,г. Магадан,Достоевского,"2","859140"
"4eb9f36a6d0f44e89f29fe6430f6c2c8",FINISHED,"6730-1400",7,38302,RUB,Российский рубль,2024-02-07 01:06:29.000 +0300,2024-02-11 19:40:19.000 +0300,,,,,,,,,,,,,,"166205f091724b7d9ead937d5544c8b7",2024-01-08,Россия,Новгородская область,г. Великий Новгород,улица 50-летия Октября,"60","270423"
d2cf720007274c24bc4d614da40f96a1,FINISHED,"3775-3941",3,18275,RUB,Российский рубль,2024-09-18 00:21:11.000 +0300,2024-09-23 22:11:13.000 +0300,"99aea06f05654961ac7b4113028b7254",Казин Василий,1949-02-11,М,+79263869720,,2023-01-24 04:17:31.000 +0300,Россия,Самарская область,Самара,"50-летия Октября",д. 81,"367495",afa3c2ec693c4a7ab86b405dfdafcc1f,2024-01-23,Россия,Саратовская область,Саратов,улица Достоевского,"182","285172"
"8ac4c1009f1c411c95bca63d66a4bbf1",CANCELLED,"7497-3555",2,5129,RUB,Российский рубль,2023-08-13 10:57:30.000 +0300,2023-08-13 22:54:04.000 +0300,e6253f5590bb4bf6b58e6f2eb70cf327,Гоголь Николай Васильевич,2011-03-07,Ж,+79500128037,,2023-03-04 21:41:18.000 +0300,Россия,Иркутская область,город Иркутск,ул. Маяковского,дом 13,"855762","8813090d959e4a9ebbd3cfcefcdc1aed",2023-03-23,Россия,Астраханская область,Астрахань,Достоевского,д. 191,"816018"
"45357bb9b1694b4ea45871a1522a1e6f",FINISHED,"6594-2980",6,25553,RUB,Российский рубль,2025-02-27 20:10:26.000 +0300,2025-03-05 14:38:25.000 +0300,d1a3489c8dcf4548aec0ed9d7dacba31,Черубина де Габриак,1975-03-15,М,+79993116732,dCerubina14@inbox.ru,2024-03-02 23:15:16.000 +0300,Россия,Волгоградская область,Волгоград,Каменщиков,д. 88,"876824",dfbe9600246e4f71aaca9304cc76293f,2023-04-30,Россия,Калининградская область,Калининград,Генерала Лизюкова,"75","115956"
b859b56bd18b4255948ecf23aa6e0b7a,CANCELLED,"2766-8089",3,24193,RUB,Российский рубль,2024-08-05 11:42:41.000 +0300,2024-08-09 17:09:43.000 +0300,"37d76671a5d04949a1d030c555d72070",Астафьева Наталья,1992-07-25,М,+79142917722,NAstaf_eva89@inbox.ru,2023-07-18 18:15:50.000 +0300,Россия,Самарская область,Самара,Маяковского,дом 141,"709790","492669f9afa3497faa82f7fe07e8c4bc",2023-03-05,Россия,Ростовская область,г. Ростов-на-Дону,улица Рабочая,"33","854803"
"66430f4ddcf148b1bb1c87a5e72192de",FINISHED,"3709-2200",2,7339,RUB,Российский рубль,2024-02-12 18:26:30.000 +0300,2024-02-17 15:53:22.000 +0300,"22909b2934e14713bbf415eebae6e1de",Кайсаров Андрей Сергеевич,2006-04-15,Ж,+79123748195,AKaisarov26@inbox.ru,2023-04-11 12:29:46.000 +0300,Россия,Волгоградская область,г. Волгоград,улица Лесорубов,дом 11,"894935","508e257fa036470ba66b4db68014d9ed",2023-02-10,Россия,Тульская область,город Тула,"50-летия Октября","116","808517"
"73a8d99290e048cbb0ca96c83d613cfc",FINISHED,"9084-6456",6,18285,RUB,Российский рубль,2023-06-04 22:42:47.000 +0300,2023-06-09 19:16:41.000 +0300,"1d816dfa33e248f29ea2656c5251f56b",Джек Алтаузен,1931-06-01,Ж,+79063967306,,2023-05-10 01:11:44.000 +0300,Россия,Ростовская область,г. Ростов-на-Дону,Маяковского,д. 100,"707947","0d8427ff3fe4411f86e2bbfadae1a70a",2023-04-23,Россия,Владимирская область,Владимир,улица Достоевского,"154","505833"
f2a6edcd59c849dd852b11a62b55b7cf,FINISHED,"1379-6370",7,64111,RUB,Российский рубль,2023-11-14 11:05:04.000 +0300,2023-11-18 08:17:20.000 +0300,ed0e7d80e6db4abbbd4ca1d74357de27,Легеза Дмитрий,1960-10-22,М,+79149919525,,2023-10-07 22:37:04.000 +0300,Россия,Ивановская область,город Иваново,ул. Мира,"101","432472",d33798e573a34bc3bba4d95d2c264b2f,2023-03-09,Россия,Саратовская область,г. Саратов,улица Лесорубов,"71","468934"
db62f53afa5b439796ed11929a414149,FINISHED,"7107-5696",6,41452,RUB,Российский рубль,2024-11-03 17:58:37.000 +0300,2024-11-06 04:12:32.000 +0300,"9abc52a589404fa995da449a9160cb3c",Бакалдин Виталий Борисович,2011-06-09,М,+79256132735,,2024-06-05 23:43:48.000 +0300,Россия,Московская область,Москва,улица Музыкантов,дом 113,"923685","0c13e405cc894afbb2bf07805eac8cae",2024-06-16,Россия,Липецкая область,Липецк,улица Генерала Лизюкова,"158","274828"
f596c491c8f3438abfd6d730c1b1dc6a,FINISHED,"8160-1640",3,18420,RUB,Российский рубль,2024-12-26 23:21:46.000 +0300,2024-12-31 19:36:14.000 +0300,aaf707ea157f46bd8e0acbd961e0f1af,Львова Надежда,1943-11-11,М,+79509884662,NL_vova18@ya.ru,2023-10-22 11:00:42.000 +0300,Россия,Саратовская область,Саратов,ул. Каменщиков,д. 172,"613687",f783532456aa4686baf11f05198e1b0e,2023-10-14,Россия,Новосибирская область,г. Новосибирск,улица Маяковского,д. 121,"458000"
"7268e68c8c09494290d19d73c2562a07",FINISHED,"5903-6009",9,58943,RUB,Российский рубль,2023-09-02 22:56:43.000 +0300,2023-09-08 10:00:50.000 +0300,eea46a63d07e437ba12de685b4c8bb43,Поплавский Борис Юлианович,1931-02-11,М,+79002394149,BPoplavskii19@ya.ru,2023-01-19 21:02:14.000 +0300,Россия,Воронежская область,город Воронеж,улица Музыкантов,дом 77,"777992","492669f9afa3497faa82f7fe07e8c4bc",2023-03-05,Россия,Ростовская область,г. Ростов-на-Дону,улица Рабочая,"33","854803"
"834a0e0618d74ccf82f77de7fbf67732",FINISHED,"1828-3391",3,27764,RUB,Российский рубль,2024-11-22 13:57:33.000 +0300,2024-11-24 23:02:31.000 +0300,"4de1790d6dba4caa8fab4601d897590a",Фонвизин Денис,1973-01-24,Ж,+79396733812,DFonvizin16@ya.ru,2023-01-12 10:04:36.000 +0300,Россия,Нижегородская область,г. Нижний Новгород,ул. Маяковского,дом 18,"198896","0ef343da2bc04680a2f9f60724515d41",2023-02-28,Россия,Ростовская область,город Ростов-на-Дону,Ленина,д. 169,"786649"
dde2800b34ba444f84c1eed9dde87be0,CANCELLED,"6799-4380",3,11894,RUB,Российский рубль,2024-11-06 20:24:00.000 +0300,2024-11-09 18:29:20.000 +0300,"2e08ae2a81e541729a0c8e82dc22ba84",Гусев Виктор,1989-11-26,Ж,+79973180301,,2023-11-18 17:02:47.000 +0300,Россия,Курская область,город Курск,улица Музыкантов,дом 28,"664478","44d1f7b6422b4650a74dec14b423b4a5",2024-03-19,Россия,Волгоградская область,Волгоград,улица Мира,д. 124,"539753"
"6b98961a5fa54899bfcb6dd5ef43b493",CANCELLED,"8552-1043",9,40127,RUB,Российский рубль,2024-10-07 07:47:15.000 +0300,2024-10-12 19:25:07.000 +0300,"3b32ff491ed840cea067873ff0dba73a",Алымов Сергей Яковлевич,1965-02-22,Ж,+79008505228,,2024-02-08 12:25:16.000 +0300,Россия,Новгородская область,Великий Новгород,улица Ленина,д. 59,"526409","4293e97c33074c8fa3160a9f8b4cbc7a",2024-04-18,Россия,Белгородская область,Белгород,улица 50-летия Октября,д. 129,"934046"
b7fec2ce2b7e49389cbb0703312c48f3,FINISHED,"4558-4806",2,7650,RUB,Российский рубль,2024-06-13 08:42:44.000 +0300,2024-06-17 09:53:09.000 +0300,"279a69005ccc4a9b971d144622f81d2d",Кашежева Инна Иналовна,1950-02-15,Ж,+79974111098,IKasezeva85@inbox.ru,2024-01-28 09:35:35.000 +0300,Россия,Тамбовская область,Тамбов,ул. Пушкина,д. 12,"108453","375e6d8dd9da4e55b8014eb0a3537d0d",2023-12-28,Россия,Нижегородская область,Нижний Новгород,улица Достоевского,д. 124,"918254"
"577ef871d787434db1b61cbb05db4729",FINISHED,"4734-1286",9,87816,RUB,Российский рубль,2024-10-17 21:00:50.000 +0300,2024-10-24 07:55:40.000 +0300,"8da76cb4330944be9ad7c7b8b2cc72b3",Саша Черный,1978-04-22,Ж,+79990582809,,2023-04-11 16:42:41.000 +0300,Россия,Амурская область,город Благовещенск,Лесорубов,дом 49,"752318","6c558118a06f4bc9b72c527c9caa8880",2023-11-04,Россия,Белгородская область,город Белгород,Лесорубов,д. 192,"353481"
"3a09ac3fe73e430283d0924b4b48f04f",FINISHED,"8118-6732",7,62649,RUB,Российский рубль,2023-02-11 00:36:51.000 +0300,2023-02-16 06:39:01.000 +0300,b439531e542a40c49c60241db6ff73a8,Раевский Владимир,1990-01-11,Ж,+79036008846,VRaevskii84@mail.ru,2023-01-03 05:36:15.000 +0300,Россия,Курганская область,город Курган,улица Ленина,д. 95,"172236","72dba1d251ab4934908fc0dd32c37de4",2023-02-08,Россия,Тамбовская область,г. Тамбов,Лесорубов,д. 131,"163521"
"4b0121906e0845bdbb0ca56abbbe4406",CANCELLED,"6868-9653",6,20713,RUB,Российский рубль,2024-07-03 16:29:39.000 +0300,2024-07-08 19:31:25.000 +0300,d19d2e98f95e45a1a462c614a10b988b,Кукольник Нестор,1941-03-03,Ж,+79115850817,NKukol_nik55@yandex.ru,2023-02-11 07:19:58.000 +0300,Россия,Мурманская область,Мурманск,ул. Пушкина,дом 15,"783134",a398e673522c43608e30b47fa879f57d,2024-06-17,Россия,Ивановская область,г. Иваново,ул. Рабочая,д. 195,"124236"
d2b40188ef8e4ebaa358a9c8813fda34,FINISHED,"8567-7093",6,27448,RUB,Российский рубль,2024-02-08 17:31:53.000 +0300,2024-02-12 14:22:18.000 +0300,ffd9087e79f54c5ba4b1b502c3ec1d11,Садовский Михаил Рафаилович,1985-12-24,М,+79280806062,,2023-12-15 17:11:08.000 +0300,Россия,Самарская область,город Самара,Ленина,д. 195,"933948",d82838b777fe472fba689a97f81b5e30,2023-10-03,Россия,Владимирская область,г. Владимир,Достоевского,д. 34,"203683"
"9cc97fe6419d4b17be5554a7050c3008",FINISHED,"3887-9061",1,19232,RUB,Российский рубль,2023-02-24 11:03:27.000 +0300,2023-02-28 03:37:16.000 +0300,"67320461026146e9ba0c59eb7e00cb0f",Филатов Леонид Алексеевич,1990-01-25,М,+79082942608,LFilatov33@yandex.ru,2023-01-17 16:25:16.000 +0300,Россия,Самарская область,Самара,Лесорубов,"2","757364",f81156a26ab44023b0cbe1f5c3b2abf4,2023-02-06,Россия,Курская область,город Курск,Каменщиков,"135","774192"
a462f2552739411a887c16cd157a3753,FINISHED,"8541-6255",5,22257,RUB,Российский рубль,2023-09-14 13:49:08.000 +0300,2023-09-18 07:01:39.000 +0300,e770d4a08d2e4c298c717f6246f2f491,Скалдин Алексей,1988-04-17,М,+79024246651,,2023-04-09 14:05:48.000 +0300,Россия,Магаданская область,г. Магадан,ул. Пушкина,д. 7,"151864",d4517d37f1b7482ca840aa568aa8a227,2023-06-08,Россия,Кировская область,Киров,улица Маяковского,д. 47,"388093"
"7f58e741abd14b7fa95a6e7d44886ec0",FINISHED,"7039-3986",4,15876,RUB,Российский рубль,2024-03-13 22:20:09.000 +0300,2024-03-17 11:07:11.000 +0300,eb3e5a2011e9447ba34336a2d186389e,Хемницер Иван,1987-06-16,Ж,+79057365310,IHemnicer53@inbox.ru,2023-06-07 07:32:02.000 +0300,Россия,Костромская область,город Кострома,ул. Пушкина,д. 35,"841539","5e912ccb8650490cbf80d21ad4f5baee",2023-04-16,Россия,Астраханская область,г. Астрахань,Лесорубов,дом 94,"123781"
c85ecc4841aa4e54bd5fe8cff837b043,CANCELLED,"8375-6424",6,24491,RUB,Российский рубль,2024-05-22 23:42:46.000 +0300,2024-05-25 03:35:18.000 +0300,"53aabf2e12024b3ab215ebcc01544a8f",Вертинский Александр,1984-06-23,Ж,+79267182302,AVertinskii66@mail.ru,2023-06-14 08:43:37.000 +0300,Россия,Воронежская область,Воронеж,улица Достоевского,д. 135,"715426",f783532456aa4686baf11f05198e1b0e,2023-10-14,Россия,Новосибирская область,г. Новосибирск,улица Маяковского,д. 121,"458000"
b1d8cdb448764a199c7cce482e24c3de,CANCELLED,"8878-4748",1,13098,RUB,Российский рубль,2023-08-22 11:20:07.000 +0300,2023-08-24 11:53:12.000 +0300,"9a3359c6a5244f38bb975bb9743808d0",Агранович Евгений Данилович,1969-08-30,М,+79997660732,EAgranovic33@inbox.ru,2023-08-17 04:59:20.000 +0300,Россия,Вологодская область,Вологда,улица Музыкантов,д. 91,"146123",da4d2809b43f4dd38bfa8ec20abd0c09,2023-05-29,Россия,Курганская область,Курган,Каменщиков,д. 135,"179344"
